"","cell_id","new_clusters"
"5218","cell_21428","6"
"5219","cell_21431","6"
"5220","cell_21433","6"
"5221","cell_21434","6"
"5222","cell_21439","6"
"5223","cell_21440","6"
"5224","cell_21442","6"
"5225","cell_21446","6"
"5226","cell_21449","4"
"5227","cell_21451","6"
"5228","cell_21452","6"
"5229","cell_21453","6"
"5230","cell_21457","6"
"5231","cell_21461","6"
"5232","cell_21464","6"
"5233","cell_21467","6"
"5234","cell_21469","4"
"5235","cell_21471","6"
"5236","cell_21474","6"
"5237","cell_21481","4"
"5238","cell_21482","6"
"5239","cell_21486","6"
"5240","cell_21488","6"
"5241","cell_21491","6"
"5242","cell_21492","6"
"5243","cell_21493","6"
"5244","cell_21496","6"
"5245","cell_21497","6"
"5246","cell_21499","6"
"5247","cell_21500","6"
"5248","cell_21504","6"
"5249","cell_21505","4"
"5250","cell_21506","6"
"5251","cell_21507","6"
"5252","cell_21508","6"
"5253","cell_21511","6"
"5254","cell_21515","6"
"5255","cell_21517","6"
"5256","cell_21518","7"
"5257","cell_21521","6"
"5258","cell_21523","6"
"5259","cell_21526","4"
"5260","cell_21528","6"
"5261","cell_21529","6"
"5262","cell_21531","6"
"5263","cell_21532","6"
"5264","cell_21534","6"
"5265","cell_21537","6"
"5266","cell_21541","6"
"5267","cell_21542","6"
"5268","cell_21545","6"
"5269","cell_21552","6"
"5270","cell_21554","6"
"5271","cell_21555","4"
"5272","cell_21556","6"
"5273","cell_21557","4"
"5274","cell_21558","6"
"5275","cell_21560","6"
"5276","cell_21562","6"
"5277","cell_21564","6"
"5278","cell_21567","6"
"5279","cell_21568","6"
"5280","cell_21569","6"
"5281","cell_21570","6"
"5282","cell_21573","6"
"5283","cell_21574","6"
"5284","cell_21579","6"
"5285","cell_21580","6"
"5286","cell_21583","6"
"5287","cell_21584","6"
"5288","cell_21585","6"
"5289","cell_21586","6"
"5290","cell_21590","6"
"5291","cell_21591","6"
"5292","cell_21592","6"
"5293","cell_21593","4"
"5294","cell_21594","6"
"5295","cell_21595","6"
"5296","cell_21596","6"
"5297","cell_21597","6"
"5298","cell_21599","6"
"5299","cell_21601","4"
"5300","cell_21602","1"
"5301","cell_21603","6"
"5302","cell_21604","6"
"5303","cell_21606","6"
"5304","cell_21607","6"
"5305","cell_21608","4"
"5306","cell_21612","6"
"5307","cell_21613","6"
"5308","cell_21615","6"
"5309","cell_21617","6"
"5310","cell_21618","6"
"5311","cell_21621","6"
"5312","cell_21623","6"
"5313","cell_21624","6"
"5314","cell_21627","6"
"5315","cell_21630","6"
"5316","cell_21631","6"
"5317","cell_21632","7"
"5318","cell_21634","4"
"5319","cell_21636","1"
"5320","cell_21637","6"
"5321","cell_21638","6"
"5322","cell_21641","7"
"5323","cell_21642","6"
"5324","cell_21643","6"
"5325","cell_21644","6"
"5326","cell_21645","6"
"5327","cell_21649","6"
"5328","cell_21650","6"
"5329","cell_21652","6"
"5330","cell_21653","6"
"5331","cell_21654","6"
"5332","cell_21655","6"
"5333","cell_21666","6"
"5334","cell_21667","6"
"5335","cell_21668","6"
"5336","cell_21671","6"
"5337","cell_21673","6"
"5338","cell_21674","6"
"5339","cell_21675","6"
"5340","cell_21676","6"
"5341","cell_21678","6"
"5342","cell_21681","6"
"5343","cell_21682","6"
"5344","cell_21685","6"
"5345","cell_21688","6"
"5346","cell_21689","6"
"5347","cell_21690","6"
"5348","cell_21691","6"
"5349","cell_21692","6"
"5350","cell_21693","6"
"5351","cell_21695","6"
"5352","cell_21698","6"
"5353","cell_21700","6"
"5354","cell_21701","6"
"5355","cell_21706","6"
"5356","cell_21707","6"
"5357","cell_21708","6"
"5358","cell_21709","6"
"5359","cell_21713","6"
"5360","cell_21714","6"
"5361","cell_21715","6"
"5362","cell_21719","6"
"5363","cell_21721","6"
"5364","cell_21724","6"
"5365","cell_21725","4"
"5366","cell_21727","6"
"5367","cell_21730","6"
"5368","cell_21731","6"
"5369","cell_21732","6"
"5370","cell_21736","6"
"5371","cell_21737","6"
"5372","cell_21742","6"
"5373","cell_21744","6"
"5374","cell_21746","4"
"5375","cell_21753","6"
"5376","cell_21755","6"
"5377","cell_21758","6"
"5378","cell_21759","6"
"5379","cell_21764","6"
"5380","cell_21765","6"
"5381","cell_21766","6"
"5382","cell_21767","6"
"5383","cell_21768","6"
"5384","cell_21770","6"
"5385","cell_21771","6"
"5386","cell_21772","6"
"5387","cell_21773","6"
"5388","cell_21774","6"
"5389","cell_21775","6"
"5390","cell_21776","6"
"5391","cell_21779","6"
"5392","cell_21781","6"
"5393","cell_21783","6"
"5394","cell_21784","6"
"5395","cell_21786","6"
"5396","cell_21787","6"
"5397","cell_21788","6"
"5398","cell_21789","6"
"5399","cell_21790","6"
"5400","cell_21793","6"
"5401","cell_21795","6"
"5402","cell_21796","6"
"5403","cell_21797","6"
"5404","cell_21802","6"
"5405","cell_21803","6"
"5406","cell_21804","6"
"5407","cell_21805","6"
"5408","cell_21806","6"
"5409","cell_21807","6"
"5410","cell_21814","6"
"5411","cell_21816","6"
"5412","cell_21817","6"
"5413","cell_21819","6"
"5414","cell_21820","6"
"5415","cell_21821","6"
"5416","cell_21825","4"
"5417","cell_21826","6"
"5418","cell_21829","6"
"5419","cell_21830","6"
"5420","cell_21834","6"
"5421","cell_21835","6"
"5422","cell_21836","6"
"5423","cell_21837","6"
"5424","cell_21838","6"
"5425","cell_21839","6"
"5426","cell_21842","6"
"5427","cell_21843","6"
"5428","cell_21845","6"
"5429","cell_21848","6"
"5430","cell_21849","6"
"5431","cell_21850","6"
"5432","cell_21851","6"
"5433","cell_21852","6"
"5434","cell_21853","4"
"5435","cell_21857","4"
"5436","cell_21858","4"
"5437","cell_21859","6"
"5438","cell_21860","6"
"5439","cell_21862","6"
"5440","cell_21863","6"
"5441","cell_21865","6"
"5442","cell_21866","6"
"5443","cell_21867","6"
"5444","cell_21871","6"
"5445","cell_21878","6"
"5446","cell_21881","6"
"5447","cell_21882","4"
"5448","cell_21884","6"
"5449","cell_21885","6"
"5450","cell_21890","6"
"5451","cell_21892","6"
"5452","cell_21894","6"
"5453","cell_21895","6"
"5454","cell_21896","4"
"5455","cell_21898","6"
"5456","cell_21899","6"
"5457","cell_21900","6"
"5458","cell_21902","6"
"5459","cell_21904","6"
"5460","cell_21907","6"
"5461","cell_21908","4"
"5462","cell_21909","6"
"5463","cell_21910","6"
"5464","cell_21912","6"
"5465","cell_21913","6"
"5466","cell_21916","6"
"5467","cell_21920","6"
"5468","cell_21923","6"
"5469","cell_21925","6"
"5470","cell_21926","4"
"5471","cell_21929","6"
"5472","cell_21932","6"
"5473","cell_21934","4"
"5474","cell_21938","6"
"5475","cell_21940","6"
"5476","cell_21943","6"
"5477","cell_21945","6"
"5478","cell_21947","6"
"5479","cell_21949","6"
"5480","cell_21950","6"
"5481","cell_21951","6"
"5482","cell_21954","6"
"5483","cell_21957","6"
"5484","cell_21960","6"
"5485","cell_21965","6"
"5486","cell_21966","6"
"5487","cell_21968","6"
"5488","cell_21969","6"
"5489","cell_21970","6"
"5490","cell_21971","6"
"5491","cell_21972","6"
"5492","cell_21973","4"
"5493","cell_21974","6"
"5494","cell_21977","6"
"5495","cell_21979","6"
"5496","cell_21980","6"
"5497","cell_21981","6"
"5498","cell_21982","6"
"5499","cell_21983","6"
"5500","cell_21986","6"
"5501","cell_21987","6"
"5502","cell_21992","4"
"5503","cell_21993","4"
"5504","cell_21994","6"
"5505","cell_21995","6"
"5506","cell_22000","4"
"5507","cell_22001","4"
"5508","cell_22003","6"
"5509","cell_22004","6"
"5510","cell_22009","6"
"5511","cell_22010","6"
"5512","cell_22011","6"
"5513","cell_22015","6"
"5514","cell_22016","6"
"5515","cell_22017","6"
"5516","cell_22018","6"
"5517","cell_22021","6"
"5518","cell_22024","6"
"5519","cell_22029","6"
"5520","cell_22035","6"
"5521","cell_22037","6"
"5522","cell_22038","6"
"5523","cell_22039","6"
"5524","cell_22040","6"
"5525","cell_22042","6"
"5526","cell_22047","4"
"5527","cell_22048","6"
"5528","cell_22049","4"
"5529","cell_22050","6"
"5530","cell_22051","6"
"5531","cell_22055","6"
"5532","cell_22057","6"
"5533","cell_22059","6"
"5534","cell_22061","6"
"5535","cell_22062","6"
"5536","cell_22064","6"
"5537","cell_22065","6"
"5538","cell_22067","6"
"5539","cell_22072","6"
"5540","cell_22073","6"
"5541","cell_22075","4"
"5542","cell_22076","6"
"5543","cell_22077","6"
"5544","cell_22078","6"
"5545","cell_22083","6"
"5546","cell_22084","6"
"5547","cell_22091","6"
"5548","cell_22093","6"
"5549","cell_22096","6"
"5550","cell_22097","6"
"5551","cell_22102","6"
"5552","cell_22105","6"
"5553","cell_22106","7"
"5554","cell_22108","6"
"5555","cell_22113","6"
"5556","cell_22114","6"
"5557","cell_22115","6"
"5558","cell_22116","6"
"5559","cell_22118","6"
"5560","cell_22119","6"
"5561","cell_22121","6"
"5562","cell_22122","6"
"5563","cell_22123","6"
"5564","cell_22124","6"
"5565","cell_22126","6"
"5566","cell_22128","6"
"5567","cell_22129","6"
"5568","cell_22131","6"
"5569","cell_22136","6"
"5570","cell_22138","6"
"5571","cell_22139","6"
"5572","cell_22140","6"
"5573","cell_22141","6"
"5574","cell_22144","6"
"5575","cell_22145","6"
"5576","cell_22146","6"
"5577","cell_22147","6"
"5578","cell_22148","6"
"5579","cell_22149","6"
"5580","cell_22152","6"
"5581","cell_22153","6"
"5582","cell_22154","6"
"5583","cell_22156","6"
"5584","cell_22158","6"
"5585","cell_22159","6"
"5586","cell_22160","6"
"5587","cell_22161","6"
"5588","cell_22164","4"
"5589","cell_22165","4"
"5590","cell_22166","7"
"5591","cell_22173","6"
"5592","cell_22174","6"
"5593","cell_22176","6"
"5594","cell_22177","6"
"5595","cell_22179","6"
"5596","cell_22180","4"
"5597","cell_22183","6"
"5598","cell_22185","6"
"5599","cell_22187","6"
"5600","cell_22188","7"
"5601","cell_22190","6"
"5602","cell_22191","6"
"5603","cell_22192","4"
"5604","cell_22197","6"
"5605","cell_22198","6"
"5606","cell_22200","6"
"5607","cell_22204","6"
"5608","cell_22208","6"
"5609","cell_22209","6"
"5610","cell_22211","6"
"5611","cell_22212","6"
"5612","cell_22215","6"
"5613","cell_22216","6"
"5614","cell_22218","6"
"5615","cell_22219","6"
"5616","cell_22220","6"
"5617","cell_22221","6"
"5618","cell_22222","6"
"5619","cell_22223","6"
"5620","cell_22225","6"
"5621","cell_22226","6"
"5622","cell_22230","6"
"5623","cell_22231","6"
"5624","cell_22232","6"
"5625","cell_22233","6"
"5626","cell_22234","6"
"5627","cell_22235","4"
"5628","cell_22241","6"
"5629","cell_22244","4"
"5630","cell_22248","4"
"5631","cell_22249","6"
"5632","cell_22252","6"
"5633","cell_22255","6"
"5634","cell_22256","6"
"5635","cell_22258","6"
"5636","cell_22263","6"
"5637","cell_22266","6"
"5638","cell_22267","7"
"5639","cell_22270","6"
"5640","cell_22272","6"
"5641","cell_22273","6"
"5642","cell_22274","6"
"5643","cell_22279","6"
"5644","cell_22281","6"
"5645","cell_22282","4"
"5646","cell_22287","6"
"5647","cell_22289","4"
"5648","cell_22291","6"
"5649","cell_22292","6"
"5650","cell_22293","6"
"5651","cell_22297","2"
"5652","cell_22298","6"
"5653","cell_22303","6"
"5654","cell_22304","6"
"5655","cell_22305","6"
"5656","cell_22311","6"
"5657","cell_22313","6"
"5658","cell_22314","6"
"5659","cell_22317","6"
"5660","cell_22318","4"
"5661","cell_22319","6"
"5662","cell_22323","6"
"5663","cell_22329","6"
"5664","cell_22331","6"
"5665","cell_22334","6"
"5666","cell_22335","6"
"5667","cell_22339","6"
"5668","cell_22341","6"
"5669","cell_22342","6"
"5670","cell_22344","6"
"5671","cell_22345","6"
"5672","cell_22348","6"
"5673","cell_22354","6"
"5674","cell_22355","6"
"5675","cell_22359","6"
"5676","cell_22363","6"
"5677","cell_22367","6"
"5678","cell_22370","6"
"5679","cell_22377","4"
"5680","cell_22379","6"
"5681","cell_22380","6"
"5682","cell_22382","6"
"5683","cell_22383","6"
"5684","cell_22386","6"
"5685","cell_22388","6"
"5686","cell_22389","6"
"5687","cell_22390","6"
"5688","cell_22392","4"
"5689","cell_22395","6"
"5690","cell_22402","6"
"5691","cell_22403","6"
"5692","cell_22405","6"
"5693","cell_22406","6"
"5694","cell_22407","6"
"5695","cell_22411","6"
"5696","cell_22413","6"
"5697","cell_22415","6"
"5698","cell_22418","6"
"5699","cell_22423","6"
"5700","cell_22424","6"
"5701","cell_22426","6"
"5702","cell_22430","6"
"5703","cell_22431","6"
"5704","cell_22433","6"
"5705","cell_22434","6"
"5706","cell_22435","6"
"5707","cell_22436","6"
"5708","cell_22437","6"
"5709","cell_22439","6"
"5710","cell_22440","6"
"5711","cell_22441","6"
"5712","cell_22445","6"
"5713","cell_22446","6"
"5714","cell_22447","4"
"5715","cell_22448","6"
"5716","cell_22449","6"
"5717","cell_22452","6"
"5718","cell_22453","4"
"5719","cell_22457","6"
"5720","cell_22458","6"
"5721","cell_22459","6"
"5722","cell_22460","6"
"5723","cell_22462","6"
"5724","cell_22463","6"
"5725","cell_22465","6"
"5726","cell_22467","6"
"5727","cell_22468","6"
"5728","cell_22471","6"
"5729","cell_22472","6"
"5730","cell_22473","6"
"5731","cell_22475","6"
"5732","cell_22476","6"
"5733","cell_22477","4"
"5734","cell_22478","6"
"5735","cell_22481","6"
"5736","cell_22488","6"
"5737","cell_22491","6"
"5738","cell_22492","6"
"5739","cell_22495","6"
"5740","cell_22499","6"
"5741","cell_22502","6"
"5742","cell_22503","6"
"5743","cell_22505","6"
"5744","cell_22507","6"
"5745","cell_22509","6"
"5746","cell_22511","6"
"5747","cell_22512","4"
"5748","cell_22515","6"
"5749","cell_22516","6"
"5750","cell_22518","6"
"5751","cell_22521","6"
"5752","cell_22522","7"
"5753","cell_22523","6"
"5754","cell_22524","6"
"5755","cell_22527","6"
"5756","cell_22529","6"
"5757","cell_22532","6"
"5758","cell_22535","6"
"5759","cell_22536","6"
"5760","cell_22539","6"
"5761","cell_22541","6"
"5762","cell_22542","4"
"5763","cell_22543","6"
"5764","cell_22545","6"
"5765","cell_22546","6"
"5766","cell_22548","6"
"5767","cell_22549","6"
"5768","cell_22550","4"
"5769","cell_22554","6"
"5770","cell_22556","6"
"5771","cell_22557","6"
"5772","cell_22558","6"
"5773","cell_22560","6"
"5774","cell_22561","6"
"5775","cell_22565","4"
"5776","cell_22566","6"
"5777","cell_22568","6"
"5778","cell_22569","6"
"5779","cell_22570","6"
"5780","cell_22571","6"
"5781","cell_22572","6"
"5782","cell_22576","6"
"5783","cell_22580","6"
"5784","cell_22581","6"
"5785","cell_22591","6"
"5786","cell_22596","4"
"5787","cell_22597","6"
"5788","cell_22600","6"
"5789","cell_22602","6"
"5790","cell_22604","6"
"5791","cell_22605","6"
"5792","cell_22606","6"
"5793","cell_22607","6"
"5794","cell_22610","6"
"5795","cell_22611","6"
"5796","cell_22612","4"
"5797","cell_22615","6"
"5798","cell_22618","6"
"5799","cell_22622","6"
"5800","cell_22623","6"
"5801","cell_22624","6"
"5802","cell_22625","6"
"5803","cell_22626","6"
"5804","cell_22627","4"
"5805","cell_22630","6"
"5806","cell_22633","6"
"5807","cell_22635","6"
"5808","cell_22637","6"
"5809","cell_22638","6"
"5810","cell_22639","6"
"5811","cell_22641","6"
"5812","cell_22643","4"
"5813","cell_22644","6"
"5814","cell_22646","6"
"5815","cell_22647","6"
"5816","cell_22648","6"
"5817","cell_22649","6"
"5818","cell_22657","4"
"5819","cell_22659","6"
"5820","cell_22661","6"
"5821","cell_22662","6"
"5822","cell_22664","6"
"5823","cell_22665","6"
"5824","cell_22667","6"
"5825","cell_22669","6"
"5826","cell_22670","6"
"5827","cell_22672","6"
"5828","cell_22673","6"
"5829","cell_22674","6"
"5830","cell_22677","6"
"5831","cell_22680","6"
"5832","cell_22686","6"
"5833","cell_22689","7"
"5834","cell_22694","6"
"5835","cell_22697","6"
"5836","cell_22701","6"
"5837","cell_22705","6"
"5838","cell_22706","6"
"5839","cell_22707","6"
"5840","cell_22709","6"
"5841","cell_22710","6"
"5842","cell_22711","6"
"5843","cell_22712","6"
"5844","cell_22715","6"
"5845","cell_22716","6"
"5846","cell_22717","6"
"5847","cell_22718","6"
"5848","cell_22724","6"
"5849","cell_22725","6"
"5850","cell_22728","2"
"5851","cell_22729","6"
"5852","cell_22730","6"
"5853","cell_22732","6"
"5854","cell_22734","6"
"5855","cell_22735","6"
"5856","cell_22737","6"
"5857","cell_22738","6"
"5858","cell_22740","6"
"5859","cell_22742","6"
"5860","cell_22744","6"
"5861","cell_22745","6"
"5862","cell_22747","6"
"5863","cell_22749","6"
"5864","cell_22750","6"
"5865","cell_22755","6"
"5866","cell_22757","6"
"5867","cell_22758","6"
"5868","cell_22768","6"
"5869","cell_22770","6"
"5870","cell_22772","6"
"5871","cell_22773","6"
"5872","cell_22775","6"
"5873","cell_22776","6"
"5874","cell_22777","6"
"5875","cell_22778","6"
"5876","cell_22779","6"
"5877","cell_22782","6"
"5878","cell_22783","6"
"5879","cell_22785","6"
"5880","cell_22787","6"
"5881","cell_22793","6"
"5882","cell_22795","6"
"5883","cell_22797","6"
"5884","cell_22799","6"
"5885","cell_22803","4"
"5886","cell_22805","4"
"5887","cell_22806","6"
"5888","cell_22807","6"
"5889","cell_22808","6"
"5890","cell_22809","6"
"5891","cell_22812","6"
"5892","cell_22813","6"
"5893","cell_22814","6"
"5894","cell_22815","6"
"5895","cell_22816","6"
"5896","cell_22818","6"
"5897","cell_22819","6"
"5898","cell_22825","6"
"5899","cell_22827","6"
"5900","cell_22828","6"
"5901","cell_22829","4"
"5902","cell_22830","6"
"5903","cell_22831","6"
"5904","cell_22832","6"
"5905","cell_22836","6"
"5906","cell_22840","6"
"5907","cell_22841","6"
"5908","cell_22843","6"
"5909","cell_22844","6"
"5910","cell_22847","6"
"5911","cell_22850","4"
"5912","cell_22851","6"
"5913","cell_22853","6"
"5914","cell_22854","6"
"5915","cell_22856","6"
"5916","cell_22858","6"
"5917","cell_22859","6"
"5918","cell_22860","6"
"5919","cell_22861","6"
"5920","cell_22862","6"
"5921","cell_22863","6"
"5922","cell_22865","6"
"5923","cell_22869","6"
"5924","cell_22871","6"
"5925","cell_22872","6"
"5926","cell_22873","6"
"5927","cell_22878","6"
"5928","cell_22881","6"
"5929","cell_22886","6"
"5930","cell_22888","6"
"5931","cell_22889","6"
"5932","cell_22892","6"
"5933","cell_22897","6"
"5934","cell_22901","6"
"5935","cell_22902","6"
"5936","cell_22903","6"
"5937","cell_22905","6"
"5938","cell_22906","6"
"5939","cell_22911","6"
"5940","cell_22913","6"
"5941","cell_22914","6"
"5942","cell_22918","6"
"5943","cell_22919","6"
"5944","cell_22920","6"
"5945","cell_22923","6"
"5946","cell_22924","6"
"5947","cell_22927","5"
"5948","cell_22929","6"
"5949","cell_22933","6"
"5950","cell_22935","4"
"5951","cell_22936","7"
"5952","cell_22939","4"
"5953","cell_22940","6"
"5954","cell_22941","6"
"5955","cell_22949","6"
"5956","cell_22950","4"
"5957","cell_22953","6"
"5958","cell_22958","6"
"5959","cell_22960","6"
"5960","cell_22961","4"
"5961","cell_22962","6"
"5962","cell_22964","6"
"5963","cell_22966","6"
"5964","cell_22967","6"
"5965","cell_22968","6"
"5966","cell_22971","4"
"5967","cell_22972","6"
"5968","cell_22975","6"
"5969","cell_22976","4"
"5970","cell_22977","4"
"5971","cell_22979","6"
"5972","cell_22981","6"
"5973","cell_22984","6"
"5974","cell_22985","4"
"5975","cell_22987","6"
"5976","cell_22990","4"
"5977","cell_22993","6"
"5978","cell_22995","6"
"5979","cell_22996","6"
"5980","cell_23001","6"
"5981","cell_23004","6"
"5982","cell_23006","6"
"5983","cell_23008","6"
"5984","cell_23011","6"
"5985","cell_23012","6"
"5986","cell_23017","6"
"5987","cell_23020","6"
"5988","cell_23021","6"
"5989","cell_23024","6"
"5990","cell_23025","6"
"5991","cell_23026","6"
"5992","cell_23028","6"
"5993","cell_23029","6"
"5994","cell_23033","6"
"5995","cell_23034","6"
"5996","cell_23040","6"
"5997","cell_23041","4"
"5998","cell_23043","6"
"5999","cell_23044","6"
"6000","cell_23045","6"
"6001","cell_23046","6"
"6002","cell_23047","6"
"6003","cell_23049","6"
"6004","cell_23050","6"
"6005","cell_23051","6"
"6006","cell_23052","6"
"6007","cell_23054","6"
"6008","cell_23055","6"
"6009","cell_23057","6"
"6010","cell_23058","6"
"6011","cell_23060","4"
"6012","cell_23061","6"
"6013","cell_23068","6"
"6014","cell_23069","6"
"6015","cell_23071","6"
"6016","cell_23074","6"
"6017","cell_23075","6"
